campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Innovative 4thgeneration protocol,2022-08-16 00:00:00+00:00,2024-01-24 00:00:00+00:00,7885726.0,0.15,webinar,B2C,promotion,0.74,899416.78,526.0,-6986309.22,Muy Alto,Muy Alto,Bajo
Cross-group radical definition,2023-04-24 00:00:00+00:00,2024-04-01 00:00:00+00:00,428781.0,0.48,webinar,B2C,organic,0.66,236497.1,343.0,-192283.9,Muy Alto,Muy Alto,Bajo
Automated client-server contingency,2022-11-30 00:00:00+00:00,2023-12-20 00:00:00+00:00,2748374.0,0.8,social media,B2B,organic,0.38,138657.81,385.0,-2609716.19,Muy Alto,Alto,Bajo
Enterprise-wide tangible secured line,2023-07-04 00:00:00+00:00,2024-05-30 00:00:00+00:00,3299361.0,0.4,email,B2B,promotion,0.9,15015.31,331.0,-3284345.69,Muy Alto,Bajo,Bajo
Open-architected transitional framework,2022-10-02 00:00:00+00:00,2023-12-15 00:00:00+00:00,25681.0,0.44,podcast,B2C,organic,0.26,189403.95,439.0,163722.95,Bajo,Alto,Bajo
Networked motivating Graphic Interface,2022-08-06 00:00:00+00:00,2024-04-23 00:00:00+00:00,968982.0,0.23,podcast,B2C,Referral,0.31,570403.72,626.0,-398578.28,Muy Alto,Muy Alto,Bajo
Balanced impactful collaboration,2022-09-07 00:00:00+00:00,2024-03-24 00:00:00+00:00,4806829.0,0.96,social media,B2C,organic,0.13,749632.31,564.0,-4057196.69,Muy Alto,Muy Alto,Bajo
Phased clear-thinking matrix,2022-12-28 00:00:00+00:00,2024-06-24 00:00:00+00:00,4157275.0,0.88,webinar,B2B,paid,0.4,745526.31,544.0,-3411748.69,Muy Alto,Muy Alto,Bajo
Multi-channeled hybrid workforce,2022-12-27 00:00:00+00:00,2023-09-12 00:00:00+00:00,5499851.0,0.46,email,B2B,promotion,0.44,328378.21,259.0,-5171472.79,Muy Alto,Muy Alto,Bajo
Up-sized dedicated workforce,2022-09-13 00:00:00+00:00,2024-05-21 00:00:00+00:00,2604399.0,0.28,email,B2C,organic,0.25,990541.8,616.0,-1613857.2,Muy Alto,Muy Alto,Bajo
Focused tangible array,2022-12-20 00:00:00+00:00,2024-03-10 00:00:00+00:00,2463317.0,0.52,podcast,B2B,Referral,0.45,477094.47,446.0,-1986222.53,Muy Alto,Muy Alto,Bajo
Organized heuristic customer loyalty,2022-08-14 00:00:00+00:00,2023-08-07 00:00:00+00:00,568448.0,0.17,email,B2B,Referral,0.45,213233.35,358.0,-355214.65,Muy Alto,Muy Alto,Bajo
Implemented radical array,2022-08-09 00:00:00+00:00,2024-02-11 00:00:00+00:00,5019271.0,0.74,email,B2B,organic,0.13,579337.15,551.0,-4439933.85,Muy Alto,Muy Alto,Bajo
Reactive even-keeled hardware,2023-04-20 00:00:00+00:00,2024-06-24 00:00:00+00:00,8658556.0,0.62,email,B2B,organic,0.94,343542.86,431.0,-8315013.14,Muy Alto,Muy Alto,Bajo
Implemented logistical architecture,2023-07-20 00:00:00+00:00,2024-04-06 00:00:00+00:00,1538679.0,0.23,webinar,B2B,organic,0.98,973522.31,261.0,-565156.69,Muy Alto,Muy Alto,Bajo
Team-oriented intermediate matrices,2023-05-31 00:00:00+00:00,2024-01-04 00:00:00+00:00,5609887.0,0.74,webinar,B2C,organic,0.53,693941.43,218.0,-4915945.57,Muy Alto,Muy Alto,Bajo
Operative optimizing firmware,2023-04-06 00:00:00+00:00,2024-06-20 00:00:00+00:00,8642737.0,0.16,webinar,B2B,organic,0.69,615345.97,441.0,-8027391.03,Muy Alto,Muy Alto,Bajo
Cloned system-worthy project,2023-05-11 00:00:00+00:00,2023-11-30 00:00:00+00:00,1221482.0,0.36,email,B2B,organic,0.46,553547.53,203.0,-667934.47,Muy Alto,Muy Alto,Bajo
Versatile regional capability,2022-09-26 00:00:00+00:00,2023-09-19 00:00:00+00:00,8308832.0,0.14,email,B2C,paid,0.8,564579.89,358.0,-7744252.11,Muy Alto,Muy Alto,Bajo
De-engineered static standardization,2022-11-22 00:00:00+00:00,2023-10-21 00:00:00+00:00,801765.0,0.46,email,B2C,promotion,0.11,24198.61,333.0,-777566.39,Muy Alto,Bajo,Bajo
Total bi-directional attitude,2023-04-25 00:00:00+00:00,2024-06-12 00:00:00+00:00,1144168.0,0.51,podcast,B2B,promotion,0.39,831009.89,414.0,-313158.11,Muy Alto,Muy Alto,Bajo
Progressive non-volatile service-desk,2022-09-20 00:00:00+00:00,2024-06-10 00:00:00+00:00,4836523.0,0.67,webinar,B2C,organic,0.67,340157.74,629.0,-4496365.26,Muy Alto,Muy Alto,Bajo
Business-focused needs-based synergy,2023-06-20 00:00:00+00:00,2023-09-12 00:00:00+00:00,8618278.0,0.29,webinar,B2B,promotion,0.12,761650.71,84.0,-7856627.29,Muy Alto,Muy Alto,Bajo
Optional holistic Graphical User Interface,2023-04-15 00:00:00+00:00,2024-06-10 00:00:00+00:00,8793787.0,0.75,social media,B2B,promotion,0.96,186429.38,422.0,-8607357.62,Muy Alto,Alto,Bajo
Grass-roots bottom-line strategy,2023-04-23 00:00:00+00:00,2023-08-09 00:00:00+00:00,1393294.0,0.48,webinar,B2C,promotion,0.21,737381.8,108.0,-655912.2,Muy Alto,Muy Alto,Bajo
Quality-focused fault-tolerant secured line,2023-02-01 00:00:00+00:00,2023-08-02 00:00:00+00:00,83243.0,0.68,webinar,B2C,promotion,0.76,875993.48,182.0,792750.48,Medio,Muy Alto,Bajo
Secured solution-oriented application,2022-09-12 00:00:00+00:00,2024-02-22 00:00:00+00:00,1021693.0,0.24,social media,B2B,organic,0.12,597726.39,528.0,-423966.61,Muy Alto,Muy Alto,Bajo
Multi-tiered executive task-force,2023-02-18 00:00:00+00:00,2024-03-24 00:00:00+00:00,7359813.0,0.43,email,B2C,promotion,0.45,508514.45,400.0,-6851298.55,Muy Alto,Muy Alto,Bajo
Focused empowering superstructure,2023-02-05 00:00:00+00:00,2024-05-26 00:00:00+00:00,3910333.0,0.81,webinar,B2C,promotion,0.55,503191.26,476.0,-3407141.74,Muy Alto,Muy Alto,Bajo
Reverse-engineered motivating algorithm,2023-01-28 00:00:00+00:00,2024-03-23 00:00:00+00:00,583399.0,0.34,webinar,B2C,promotion,0.65,181824.5,420.0,-401574.5,Muy Alto,Alto,Bajo
Configurable attitude-oriented throughput,2023-01-14 00:00:00+00:00,2024-07-17 00:00:00+00:00,6089996.0,0.89,podcast,B2C,promotion,0.3,511916.8,550.0,-5578079.2,Muy Alto,Muy Alto,Bajo
Expanded neutral extranet,2023-06-16 00:00:00+00:00,2023-12-07 00:00:00+00:00,4059683.0,0.94,podcast,B2B,promotion,0.22,794415.14,174.0,-3265267.86,Muy Alto,Muy Alto,Bajo
Reduced attitude-oriented task-force,2022-12-03 00:00:00+00:00,2023-12-24 00:00:00+00:00,2533754.0,0.88,social media,B2C,promotion,0.17,569047.55,386.0,-1964706.45,Muy Alto,Muy Alto,Bajo
Focused logistical projection,2022-09-15 00:00:00+00:00,2023-10-18 00:00:00+00:00,9306434.0,0.53,webinar,B2C,promotion,0.6,783632.31,398.0,-8522801.69,Muy Alto,Muy Alto,Bajo
Proactive asymmetric time-frame,2023-01-15 00:00:00+00:00,2024-03-24 00:00:00+00:00,7560964.0,0.43,webinar,B2C,promotion,0.84,579392.35,434.0,-6981571.65,Muy Alto,Muy Alto,Bajo
Inverse systematic productivity,2023-05-08 00:00:00+00:00,2024-07-20 00:00:00+00:00,2193998.0,0.1,email,B2C,promotion,0.55,52042.32,439.0,-2141955.68,Muy Alto,Medio,Bajo
Optional coherent moratorium,2022-09-17 00:00:00+00:00,2023-11-24 00:00:00+00:00,8903676.0,0.76,podcast,B2B,organic,0.44,917084.93,433.0,-7986591.07,Muy Alto,Muy Alto,Bajo
Expanded upward-trending conglomeration,2023-02-04 00:00:00+00:00,2024-06-01 00:00:00+00:00,311267.0,0.76,podcast,B2C,organic,0.37,899936.24,483.0,588669.24,Muy Alto,Muy Alto,Bajo
Compatible clear-thinking array,2022-08-17 00:00:00+00:00,2024-04-21 00:00:00+00:00,5182562.0,0.6,webinar,B2B,promotion,0.49,891145.72,613.0,-4291416.28,Muy Alto,Muy Alto,Bajo
Universal 4thgeneration framework,2023-04-25 00:00:00+00:00,2023-12-22 00:00:00+00:00,715169.0,0.2,email,B2C,organic,0.72,857045.98,241.0,141876.97999999998,Muy Alto,Muy Alto,Bajo
Persevering motivating benchmark,2023-07-02 00:00:00+00:00,2023-09-18 00:00:00+00:00,9573511.0,0.49,social media,B2C,promotion,0.24,369103.26,78.0,-9204407.74,Muy Alto,Muy Alto,Bajo
Object-based content-based ability,2022-10-12 00:00:00+00:00,2023-12-20 00:00:00+00:00,2626229.0,0.67,webinar,B2C,organic,0.77,415891.1,434.0,-2210337.9,Muy Alto,Muy Alto,Bajo
Innovative logistical interface,2023-03-05 00:00:00+00:00,2023-10-25 00:00:00+00:00,9957939.0,0.1,social media,B2C,organic,0.28,758121.44,234.0,-9199817.56,Muy Alto,Muy Alto,Bajo
De-engineered impactful policy,2022-09-04 00:00:00+00:00,2024-06-11 00:00:00+00:00,3596537.0,0.21,podcast,B2C,paid,0.77,574345.65,646.0,-3022191.35,Muy Alto,Muy Alto,Bajo
Integrated contextually-based parallelism,2022-08-19 00:00:00+00:00,2024-06-02 00:00:00+00:00,4720138.0,0.58,webinar,B2C,organic,0.67,402603.75,653.0,-4317534.25,Muy Alto,Muy Alto,Bajo
Innovative mission-critical firmware,2023-04-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,664012.0,0.71,email,B2C,promotion,0.91,419378.34,153.0,-244633.65999999997,Muy Alto,Muy Alto,Bajo
Advanced clear-thinking Graphical User Interface,2023-01-21 00:00:00+00:00,2024-05-19 00:00:00+00:00,6953311.0,0.72,webinar,B2C,promotion,0.59,791308.71,484.0,-6162002.29,Muy Alto,Muy Alto,Bajo
Reactive tangible access,2022-09-09 00:00:00+00:00,2024-05-14 00:00:00+00:00,7332831.0,0.18,webinar,B2B,organic,0.92,149637.56,613.0,-7183193.44,Muy Alto,Alto,Bajo
Versatile systemic challenge,2023-02-02 00:00:00+00:00,2023-12-28 00:00:00+00:00,500368.0,0.27,social media,B2B,promotion,0.45,578349.16,329.0,77981.16000000003,Muy Alto,Muy Alto,Bajo
Switchable value-added portal,2022-09-10 00:00:00+00:00,2023-09-16 00:00:00+00:00,2455569.0,0.78,email,B2B,Referral,0.19,542272.5,371.0,-1913296.5,Muy Alto,Muy Alto,Bajo
Up-sized well-modulated support,2022-09-11 00:00:00+00:00,2024-06-06 00:00:00+00:00,8379328.0,0.45,webinar,B2C,paid,0.97,927525.79,634.0,-7451802.21,Muy Alto,Muy Alto,Bajo
Secured asymmetric focus group,2023-03-17 00:00:00+00:00,2023-10-05 00:00:00+00:00,2049232.0,0.34,social media,B2C,paid,0.43,293207.54,202.0,-1756024.46,Muy Alto,Muy Alto,Bajo
Down-sized 6thgeneration methodology,2023-05-26 00:00:00+00:00,2023-12-14 00:00:00+00:00,8405789.0,0.17,podcast,B2B,paid,0.69,574894.6,202.0,-7830894.4,Muy Alto,Muy Alto,Bajo
Upgradable next generation knowledge user,2023-02-14 00:00:00+00:00,2023-09-01 00:00:00+00:00,440217.0,0.88,webinar,B2B,promotion,0.71,268456.4,199.0,-171760.59999999998,Muy Alto,Muy Alto,Bajo
Reverse-engineered regional data-warehouse,2022-11-10 00:00:00+00:00,2024-05-06 00:00:00+00:00,7263375.0,0.42,email,B2C,Referral,0.19,46016.24,543.0,-7217358.76,Muy Alto,Bajo,Bajo
Implemented 4thgeneration open system,2022-12-30 00:00:00+00:00,2024-05-12 00:00:00+00:00,421036.0,0.66,webinar,B2C,organic,0.84,789172.99,499.0,368136.99,Muy Alto,Muy Alto,Bajo
Progressive motivating array,2023-02-18 00:00:00+00:00,2024-01-18 00:00:00+00:00,3095113.0,0.99,email,B2C,Referral,0.25,576624.43,334.0,-2518488.57,Muy Alto,Muy Alto,Bajo
Visionary client-driven pricing structure,2022-09-11 00:00:00+00:00,2024-07-29 00:00:00+00:00,467543.0,0.68,social media,B2B,paid,0.5,641884.2,687.0,174341.19999999995,Muy Alto,Muy Alto,Bajo
Pre-emptive mission-critical matrices,2022-08-30 00:00:00+00:00,2023-11-19 00:00:00+00:00,553420.0,0.19,email,B2C,organic,0.9,350758.89,446.0,-202661.11,Muy Alto,Muy Alto,Bajo
Triple-buffered high-level neural-net,2022-11-01 00:00:00+00:00,2024-06-05 00:00:00+00:00,8366724.0,0.25,social media,B2B,organic,0.0,460534.5,582.0,-7906189.5,Muy Alto,Muy Alto,Bajo
Managed actuating open architecture,2022-12-30 00:00:00+00:00,2023-11-02 00:00:00+00:00,6991237.0,0.71,email,B2C,promotion,0.24,325212.98,307.0,-6666024.02,Muy Alto,Muy Alto,Bajo
Visionary composite task-force,2022-10-22 00:00:00+00:00,2024-07-30 00:00:00+00:00,6820364.0,0.74,email,B2B,organic,0.56,931667.61,647.0,-5888696.39,Muy Alto,Muy Alto,Bajo
Ergonomic fresh-thinking customer loyalty,2022-08-28 00:00:00+00:00,2024-05-20 00:00:00+00:00,5384851.0,0.27,email,B2B,organic,0.98,940582.98,631.0,-4444268.02,Muy Alto,Muy Alto,Bajo
Enterprise-wide didactic instruction set,2022-11-11 00:00:00+00:00,2023-10-05 00:00:00+00:00,23393.0,0.25,social media,B2B,organic,0.73,197904.55,328.0,174511.55,Bajo,Alto,Bajo
Decentralized client-driven adapter,2023-01-08 00:00:00+00:00,2024-03-18 00:00:00+00:00,8516221.0,0.12,webinar,B2C,promotion,0.9,547794.76,435.0,-7968426.24,Muy Alto,Muy Alto,Bajo
Cross-platform transitional interface,2022-08-05 00:00:00+00:00,2023-09-23 00:00:00+00:00,5741253.0,0.66,webinar,B2C,paid,0.2,540285.9,414.0,-5200967.1,Muy Alto,Muy Alto,Bajo
Universal transitional moderator,2023-05-04 00:00:00+00:00,2024-07-22 00:00:00+00:00,1705121.0,0.72,social media,B2B,promotion,0.22,572556.5,445.0,-1132564.5,Muy Alto,Muy Alto,Bajo
Universal composite open system,2023-03-02 00:00:00+00:00,2024-01-13 00:00:00+00:00,2060652.0,0.12,webinar,B2B,organic,0.42,346919.49,317.0,-1713732.51,Muy Alto,Muy Alto,Bajo
Public-key human-resource product,2022-11-11 00:00:00+00:00,2024-07-23 00:00:00+00:00,1863727.0,0.25,podcast,B2B,paid,0.16,105353.85,620.0,-1758373.15,Muy Alto,Alto,Bajo
Secured background encryption,2022-09-22 00:00:00+00:00,2023-12-18 00:00:00+00:00,5785879.0,0.1,email,B2B,Referral,0.16,755718.77,452.0,-5030160.23,Muy Alto,Muy Alto,Bajo
Implemented content-based contingency,2023-07-18 00:00:00+00:00,2023-09-05 00:00:00+00:00,993382.0,0.4,email,B2C,promotion,0.35,286921.83,49.0,-706460.1699999999,Muy Alto,Muy Alto,Bajo
Open-architected responsive array,2022-12-24 00:00:00+00:00,2023-12-10 00:00:00+00:00,5573312.0,0.34,social media,B2C,promotion,0.31,148330.9,351.0,-5424981.1,Muy Alto,Alto,Bajo
Reverse-engineered client-server neural-net,2023-01-19 00:00:00+00:00,2024-02-17 00:00:00+00:00,385495.0,0.12,social media,B2B,promotion,0.34,223877.3,394.0,-161617.7,Muy Alto,Muy Alto,Bajo
Networked upward-trending forecast,2023-07-06 00:00:00+00:00,2024-01-23 00:00:00+00:00,4318533.0,0.47,email,B2B,Referral,0.72,918409.28,201.0,-3400123.7199999997,Muy Alto,Muy Alto,Bajo
Multi-layered optimal pricing structure,2023-01-28 00:00:00+00:00,2023-11-21 00:00:00+00:00,3572811.0,0.35,webinar,B2C,organic,0.97,556729.13,297.0,-3016081.87,Muy Alto,Muy Alto,Bajo
Persistent stable leverage,2023-01-15 00:00:00+00:00,2023-10-04 00:00:00+00:00,7022082.0,0.5,social media,B2B,paid,0.33,89723.88,262.0,-6932358.12,Muy Alto,Medio,Bajo
Focused stable analyzer,2023-06-28 00:00:00+00:00,2024-06-06 00:00:00+00:00,3950688.0,0.55,webinar,B2C,organic,0.81,753417.28,344.0,-3197270.7199999997,Muy Alto,Muy Alto,Bajo
Networked exuding instruction set,2022-09-11 00:00:00+00:00,2024-02-27 00:00:00+00:00,939712.0,0.39,podcast,B2C,promotion,0.29,232132.15,534.0,-707579.85,Muy Alto,Muy Alto,Bajo
Multi-layered intermediate conglomeration,2022-08-30 00:00:00+00:00,2024-04-17 00:00:00+00:00,5122079.0,0.41,webinar,B2C,Referral,0.13,784728.26,596.0,-4337350.74,Muy Alto,Muy Alto,Bajo
Visionary 24hour circuit,2022-08-26 00:00:00+00:00,2024-06-21 00:00:00+00:00,8811395.0,0.39,email,B2B,paid,0.49,528254.15,665.0,-8283140.85,Muy Alto,Muy Alto,Bajo
Optional even-keeled functionalities,2023-01-01 00:00:00+00:00,2023-08-23 00:00:00+00:00,6282972.0,0.5,webinar,B2C,Referral,0.62,253765.71,234.0,-6029206.29,Muy Alto,Muy Alto,Bajo
De-engineered systematic conglomeration,2023-05-02 00:00:00+00:00,2023-12-26 00:00:00+00:00,7935042.0,0.81,webinar,B2C,organic,0.57,332867.82,238.0,-7602174.18,Muy Alto,Muy Alto,Bajo
Extended 24hour contingency,2023-07-07 00:00:00+00:00,2023-08-18 00:00:00+00:00,6981582.0,0.16,podcast,B2C,organic,0.27,2810.51,42.0,-6978771.49,Muy Alto,Muy Bajo,Bajo
User-centric clear-thinking interface,2022-08-28 00:00:00+00:00,2024-05-27 00:00:00+00:00,292068.0,0.6,social media,B2C,Referral,0.34,628376.14,638.0,336308.14,Muy Alto,Muy Alto,Bajo
Programmable optimal capability,2023-06-06 00:00:00+00:00,2024-02-27 00:00:00+00:00,591600.0,0.77,email,B2B,organic,0.69,376200.21,266.0,-215399.78999999998,Muy Alto,Muy Alto,Bajo
Optimized zero administration approach,2023-04-07 00:00:00+00:00,2023-11-13 00:00:00+00:00,1709749.0,0.3,email,B2B,Referral,0.82,378447.69,220.0,-1331301.31,Muy Alto,Muy Alto,Bajo
Robust directional complexity,2023-03-16 00:00:00+00:00,2024-07-27 00:00:00+00:00,3133031.0,0.35,email,B2B,organic,0.77,820739.68,499.0,-2312291.32,Muy Alto,Muy Alto,Bajo
Reverse-engineered 4thgeneration analyzer,2022-12-24 00:00:00+00:00,2023-11-03 00:00:00+00:00,3553913.0,0.53,social media,B2C,Referral,0.68,579364.9,314.0,-2974548.1,Muy Alto,Muy Alto,Bajo
Secured incremental moratorium,2022-08-04 00:00:00+00:00,2023-08-28 00:00:00+00:00,437924.0,0.94,webinar,B2B,paid,0.81,70347.37,389.0,-367576.63,Muy Alto,Medio,Bajo
Universal asymmetric extranet,2023-03-07 00:00:00+00:00,2024-04-30 00:00:00+00:00,802927.0,0.6,webinar,B2B,Referral,0.25,19497.73,420.0,-783429.27,Muy Alto,Bajo,Bajo
User-friendly next generation challenge,2023-01-27 00:00:00+00:00,2023-09-10 00:00:00+00:00,9331978.0,0.61,social media,B2B,promotion,0.57,738244.49,226.0,-8593733.51,Muy Alto,Muy Alto,Bajo
Vision-oriented zero tolerance hardware,2023-01-13 00:00:00+00:00,2023-12-28 00:00:00+00:00,255343.0,0.9,email,B2C,paid,0.99,141758.95,349.0,-113584.04999999999,Muy Alto,Alto,Bajo
Reverse-engineered static infrastructure,2023-07-16 00:00:00+00:00,2023-08-07 00:00:00+00:00,731535.0,0.86,email,B2C,Referral,0.7,162798.55,22.0,-568736.45,Muy Alto,Alto,Bajo
Managed leadingedge knowledge user,2023-03-04 00:00:00+00:00,2024-01-27 00:00:00+00:00,471475.0,0.66,email,B2B,Referral,0.12,650653.56,329.0,179178.56000000006,Muy Alto,Muy Alto,Bajo
Multi-channeled full-range framework,2023-07-01 00:00:00+00:00,2023-08-31 00:00:00+00:00,8383524.0,0.16,webinar,B2C,organic,0.48,161707.63,61.0,-8221816.37,Muy Alto,Alto,Bajo
Optional secondary website,2022-12-13 00:00:00+00:00,2023-09-12 00:00:00+00:00,176250.0,0.22,webinar,B2B,paid,0.18,517206.57,273.0,340956.57,Alto,Muy Alto,Bajo
Open-source fault-tolerant open architecture,2023-06-03 00:00:00+00:00,2024-07-31 00:00:00+00:00,2982735.0,0.52,webinar,B2C,Referral,0.36,310553.26,424.0,-2672181.74,Muy Alto,Muy Alto,Bajo
Distributed dynamic process improvement,2022-09-17 00:00:00+00:00,2023-10-06 00:00:00+00:00,6261623.0,0.59,email,B2B,organic,0.7,652592.33,384.0,-5609030.67,Muy Alto,Muy Alto,Bajo
Triple-buffered exuding Local Area Network,2022-12-19 00:00:00+00:00,2023-11-21 00:00:00+00:00,4719625.0,0.9,podcast,B2C,promotion,0.92,572836.7,337.0,-4146788.3,Muy Alto,Muy Alto,Bajo
Vision-oriented 24hour migration,2022-09-30 00:00:00+00:00,2023-12-07 00:00:00+00:00,407267.0,0.15,social media,B2C,organic,0.18,7636.54,433.0,-399630.46,Muy Alto,Muy Bajo,Bajo
Intuitive 4thgeneration access,2022-08-16 00:00:00+00:00,2024-07-28 00:00:00+00:00,8250965.0,0.78,social media,B2B,Referral,0.29,702414.14,712.0,-7548550.86,Muy Alto,Muy Alto,Bajo
Organic multi-tasking hardware,2022-11-28 00:00:00+00:00,2024-02-12 00:00:00+00:00,5041287.0,0.91,social media,B2B,promotion,0.27,334303.84,441.0,-4706983.16,Muy Alto,Muy Alto,Bajo
Switchable solution-oriented success,2023-06-13 00:00:00+00:00,2024-03-06 00:00:00+00:00,9358676.0,0.96,social media,B2C,organic,0.87,601987.53,267.0,-8756688.47,Muy Alto,Muy Alto,Bajo
Multi-channeled 5thgeneration methodology,2023-01-19 00:00:00+00:00,2024-02-28 00:00:00+00:00,74015.0,0.9,podcast,B2B,organic,0.12,537274.2,405.0,463259.19999999995,Medio,Muy Alto,Bajo
Object-based scalable utilization,2023-01-29 00:00:00+00:00,2023-12-01 00:00:00+00:00,9784591.0,0.18,webinar,B2B,paid,0.63,985580.9,306.0,-8799010.1,Muy Alto,Muy Alto,Bajo
Operative tangible firmware,2023-04-19 00:00:00+00:00,2024-06-25 00:00:00+00:00,775554.0,0.8,email,B2C,organic,0.21,613448.3,433.0,-162105.69999999995,Muy Alto,Muy Alto,Bajo
Up-sized user-facing secured line,2022-10-02 00:00:00+00:00,2023-10-29 00:00:00+00:00,1116871.0,0.8,social media,B2C,promotion,0.2,277549.41,392.0,-839321.5900000001,Muy Alto,Muy Alto,Bajo
Upgradable transitional data-warehouse,2023-06-29 00:00:00+00:00,2023-12-13 00:00:00+00:00,3299759.0,0.59,social media,B2C,Referral,0.67,558302.11,167.0,-2741456.89,Muy Alto,Muy Alto,Bajo
User-friendly client-driven service-desk,2023-01-06 00:00:00+00:00,2023-12-11 00:00:00+00:00,3680058.0,0.4,Unknown,B2C,promotion,0.52,206241.46,339.0,-3473816.54,Muy Alto,Muy Alto,Bajo
NEW CAMPAIGN - Missing Budget,2023-10-01 00:00:00+00:00,2024-01-15 00:00:00+00:00,3299759.0,0.25,email,B2B,organic,0.4,45000.0,106.0,-3254759.0,Muy Alto,Bajo,Bajo
Typo in Date,2022-08-02 00:00:00+00:00,2023-08-01 00:00:00+00:00,500000.0,0.65,webinar,B2C,promotion,0.9,320000.0,Sin Datos,-180000.0,Muy Alto,Muy Alto,Bajo
Duplicate Campaign,2023-04-01 00:00:00+00:00,2024-02-23 00:00:00+00:00,80823.0,0.35,email,B2B,organic,0.4,709593.48,328.0,628770.48,Medio,Muy Alto,Bajo
Outlier Budget,2023-07-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,9999999.0,0.1,email,B2B,promotion,0.2,50000.0,244.0,-9949999.0,Muy Alto,Bajo,Bajo
Cloud-based scalable solution,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,50000.0,0.42000000000000004,event,B2C,paid,0.3,120000.0,364.0,70000.0,Bajo,Alto,Bajo
Broken-date campaign,2023-01-02 00:00:00+00:00,2024-01-01 00:00:00+00:00,25000.0,0.45,email,B2B,organic,0.49399999999999994,87500.0,364.0,62500.0,Bajo,Medio,Bajo
Negative ROI test,2022-10-10 00:00:00+00:00,2023-05-05 00:00:00+00:00,-10000.0,-0.2,podcast,B2C,Referral,0.1,419718.388,207.0,429718.388,,Muy Alto,Pérdida
Null-heavy campaign,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,3299759.0,0.5350839091806515,B2B,Unknown,Unknown,0.5433761105626852,513344.3912919132,Sin Datos,-2786414.608708087,Muy Alto,Muy Alto,Bajo
Future campaign,2025-01-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,75000.0,0.9,webinar,B2C,promotion,0.65,200000.0,151.0,125000.0,Medio,Alto,Bajo
Extra long name campaign test,2023-04-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,30000.0,0.25,email,Unknown,paid,0.4,45000.0,153.0,15000.0,Bajo,Bajo,Bajo
No revenue campaign,2023-02-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,20000.0,0.3,social media,B2B,organic,0.5,292565.718,181.0,272565.718,Bajo,Muy Alto,Bajo
Random mess,2023-06-06 00:00:00+00:00,2024-06-04 00:00:00+00:00,100000.0,0.538,podcast,Unknown,Referral,0.596,300000.0,Sin Datos,200000.0,Medio,Muy Alto,Bajo
Invalid budget,2022-12-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,3299759.0,0.402,email,B2C,promotion,0.2,50000.0,182.0,-3249759.0,Muy Alto,Bajo,Bajo
Overlapping dates,2023-03-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,60000.0,0.6,webinar,B2B,paid,0.7,90000.0,-60.0,30000.0,Medio,Medio,Bajo
Too many conversions,2023-05-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,40000.0,0.8,social media,B2C,organic,1.5,120000.0,184.0,80000.0,Bajo,Alto,Bajo
