campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Multi-channeled 5thgeneration methodology,2023-01-19 00:00:00+00:00,2024-02-28 00:00:00+00:00,7401.5,7158.99,podcast,B2B,organic,0.12,537274.2,405.0,529872.7,Bajo,Alto,
Object-based scalable utilization,2023-01-29 00:00:00+00:00,2023-12-01 00:00:00+00:00,97845.91,907.28,webinar,B2B,paid,0.63,985580.9,306.0,887734.99,Medio,Alto,Medio
Operative tangible firmware,2023-04-19 00:00:00+00:00,2024-06-25 00:00:00+00:00,77555.4,690.98,email,B2C,organic,0.21,613448.3,433.0,535892.9,Medio,Alto,Medio
Up-sized user-facing secured line,2022-10-02 00:00:00+00:00,2023-10-29 00:00:00+00:00,11168.71,2385.06,social media,B2C,promotion,0.2,277549.41,392.0,266380.69999999995,Medio,Alto,Alto
Upgradable transitional data-warehouse,2023-06-29 00:00:00+00:00,2023-12-13 00:00:00+00:00,47198.52,1082.88,social media,B2C,Referral,0.67,558302.11,167.0,511103.58999999997,Medio,Alto,Alto
User-friendly client-driven service-desk,2023-01-06 00:00:00+00:00,2023-12-11 00:00:00+00:00,36800.58,460.43,Unknown,B2C,promotion,0.52,206241.46,339.0,169440.88,Medio,Alto,Medio
NEW CAMPAIGN - Missing Budget,2023-10-01 00:00:00+00:00,2024-01-15 00:00:00+00:00,47198.52,-4.66,email,B2B,organic,0.51,45000.0,106.0,-2198.519999999997,Medio,Medio,Pérdida
Typo in Date,2022-08-02 00:00:00+00:00,2023-08-01 00:00:00+00:00,50000.0,540.0,webinar,B2C,promotion,0.9,320000.0,Sin Datos,270000.0,Medio,Alto,Medio
Duplicate Campaign,2023-04-01 00:00:00+00:00,2024-02-23 00:00:00+00:00,8082.3,8679.6,email,B2B,organic,0.4,709593.48,328.0,701511.1799999999,Bajo,Alto,
Outlier Budget,2023-07-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,9999999.0,-99.5,email,B2B,promotion,0.2,50000.0,244.0,-9949999.0,Muy Alto,Medio,
Cloud-based scalable solution,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,50000.0,140.0,event,B2C,paid,0.3,120000.0,364.0,70000.0,Medio,Alto,Medio
Broken-date campaign,2023-01-02 00:00:00+00:00,2024-01-01 00:00:00+00:00,25000.0,250.0,email,B2B,organic,0.618,87500.0,364.0,62500.0,Medio,Medio,Medio
Negative ROI test,2022-10-10 00:00:00+00:00,2023-05-05 00:00:00+00:00,0.0,7695.532000000001,podcast,B2C,Referral,0.1,559520.37,207.0,569520.37,Nulo,Alto,
Null-heavy campaign,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,47198.52,2470.5110355029587,B2B,Unknown,Unknown,0.5433761105626852,513344.3912919132,Sin Datos,466145.8712919132,Medio,Alto,Alto
Future campaign,2025-01-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,75000.0,166.67,webinar,B2C,promotion,0.65,200000.0,151.0,125000.0,Medio,Alto,Medio
Extra long name campaign test,2023-04-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,30000.0,50.0,email,Unknown,paid,0.4,45000.0,153.0,15000.0,Medio,Medio,Medio
No revenue campaign,2023-02-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,20000.0,1496.578,social media,B2B,organic,0.5,460447.588,181.0,440447.588,Medio,Alto,Alto
Random mess,2023-06-06 00:00:00+00:00,2024-06-04 00:00:00+00:00,100000.0,200.0,podcast,Unknown,Referral,0.596,300000.0,Sin Datos,200000.0,Medio,Alto,Medio
Invalid budget,2022-12-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,47198.52,5.94,email,B2C,promotion,0.2,50000.0,182.0,2801.480000000003,Medio,Medio,Bajo
Overlapping dates,2023-03-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,60000.0,50.0,webinar,B2B,paid,0.7,90000.0,-60.0,30000.0,Medio,Medio,Medio
Too many conversions,2023-05-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,40000.0,200.0,social media,B2C,organic,1.5,120000.0,184.0,80000.0,Medio,Alto,Medio
