campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
De-engineered object-oriented framework,2022-10-01 00:00:00+00:00,2023-12-10 00:00:00+00:00,12624620.0,-0.961163200951791,social media,B2C,paid,0.51,490299.83,435.0,-12134320.17,Muy Alto,Muy Alto,Pérdida
Multi-layered full-range throughput,2023-02-09 00:00:00+00:00,2024-03-01 00:00:00+00:00,71398880.0,-0.9939958413913496,social media,B2B,paid,0.83,428690.2,386.0,-70970189.8,Muy Alto,Muy Alto,Pérdida
Self-enabling multi-tasking help-desk,2023-05-01 00:00:00+00:00,2024-07-16 00:00:00+00:00,9537820.0,-0.9219814517363507,email,B2B,Referral,0.91,744126.87,442.0,-8793693.13,Muy Alto,Muy Alto,Pérdida
Object-based national standardization,2022-08-13 00:00:00+00:00,2023-10-06 00:00:00+00:00,95049660.0,-0.996765431880556,podcast,B2C,promotion,0.2,307444.6,419.0,-94742215.4,Muy Alto,Muy Alto,Pérdida
Object-based leadingedge initiative,2023-03-01 00:00:00+00:00,2024-02-08 00:00:00+00:00,1425490.0,-0.737657514258255,podcast,B2C,promotion,0.31,373966.59,344.0,-1051523.41,Muy Alto,Muy Alto,Pérdida
Sharable background circuit,2022-08-26 00:00:00+00:00,2024-06-15 00:00:00+00:00,39380230.0,-0.9776827243010007,email,B2B,Referral,0.99,878859.45,659.0,-38501370.55,Muy Alto,Muy Alto,Pérdida
Synchronized national system engine,2023-01-18 00:00:00+00:00,2023-11-11 00:00:00+00:00,1223820.0,-0.3719928584268929,social media,B2C,paid,0.3,768567.7,297.0,-455252.30000000005,Muy Alto,Muy Alto,Pérdida
Front-line attitude-oriented adapter,2023-01-07 00:00:00+00:00,2024-04-23 00:00:00+00:00,32575190.0,-0.9919523996636704,webinar,B2C,Referral,0.17,262152.11,472.0,-32313037.89,Muy Alto,Muy Alto,Pérdida
Grass-roots scalable framework,2023-02-16 00:00:00+00:00,2023-08-19 00:00:00+00:00,6197810.0,-0.9999825406070854,social media,B2C,paid,0.77,108.21,184.0,-6197701.79,Muy Alto,Muy Bajo,Pérdida
Networked zero administration array,2022-12-29 00:00:00+00:00,2023-12-13 00:00:00+00:00,6289380.0,-0.847890078195307,email,B2B,promotion,0.53,956677.1,349.0,-5332702.9,Muy Alto,Muy Alto,Pérdida
Visionary client-driven instruction set,2022-12-18 00:00:00+00:00,2023-11-09 00:00:00+00:00,80963140.0,-0.9935676990788648,email,B2C,organic,0.7,520779.28,326.0,-80442360.72,Muy Alto,Muy Alto,Pérdida
Seamless directional Graphic Interface,2022-08-27 00:00:00+00:00,2023-12-08 00:00:00+00:00,89833970.0,-0.99406338437453,email,B2C,promotion,0.42,533309.75,468.0,-89300660.25,Muy Alto,Muy Alto,Pérdida
Innovative 4thgeneration protocol,2022-08-16 00:00:00+00:00,2024-01-24 00:00:00+00:00,78857260.0,-0.9885943693706831,webinar,B2C,promotion,0.74,899416.78,526.0,-77957843.22,Muy Alto,Muy Alto,Pérdida
Cross-group radical definition,2023-04-24 00:00:00+00:00,2024-04-01 00:00:00+00:00,4287810.0,-0.9448443144635607,webinar,B2C,organic,0.66,236497.1,343.0,-4051312.9,Muy Alto,Muy Alto,Pérdida
Automated client-server contingency,2022-11-30 00:00:00+00:00,2023-12-20 00:00:00+00:00,27483740.0,-0.9949549147968945,social media,B2B,organic,0.38,138657.81,385.0,-27345082.19,Muy Alto,Alto,Pérdida
Enterprise-wide tangible secured line,2023-07-04 00:00:00+00:00,2024-05-30 00:00:00+00:00,32993610.0,-0.9995449024826323,email,B2B,promotion,0.9,15015.31,331.0,-32978594.69,Muy Alto,Bajo,Pérdida
Open-architected transitional framework,2022-10-02 00:00:00+00:00,2023-12-15 00:00:00+00:00,256810.0,-0.26247439741443085,podcast,B2C,organic,0.26,189403.95,439.0,-67406.04999999999,Muy Alto,Alto,Pérdida
Networked motivating Graphic Interface,2022-08-06 00:00:00+00:00,2024-04-23 00:00:00+00:00,9689820.0,-0.9411337135261542,podcast,B2C,Referral,0.31,570403.72,626.0,-9119416.28,Muy Alto,Muy Alto,Pérdida
Balanced impactful collaboration,2022-09-07 00:00:00+00:00,2024-03-24 00:00:00+00:00,48068290.0,-0.9844048475616669,social media,B2C,organic,0.13,749632.31,564.0,-47318657.69,Muy Alto,Muy Alto,Pérdida
Phased clear-thinking matrix,2022-12-28 00:00:00+00:00,2024-06-24 00:00:00+00:00,41572750.0,-0.9820669474595738,webinar,B2B,paid,0.4,745526.31,544.0,-40827223.69,Muy Alto,Muy Alto,Pérdida
Multi-channeled hybrid workforce,2022-12-27 00:00:00+00:00,2023-09-12 00:00:00+00:00,54998510.0,-0.9940293253399046,email,B2B,promotion,0.44,328378.21,259.0,-54670131.79,Muy Alto,Muy Alto,Pérdida
Up-sized dedicated workforce,2022-09-13 00:00:00+00:00,2024-05-21 00:00:00+00:00,26043990.0,-0.9619665880688788,email,B2C,organic,0.25,990541.8,616.0,-25053448.2,Muy Alto,Muy Alto,Pérdida
Focused tangible array,2022-12-20 00:00:00+00:00,2024-03-10 00:00:00+00:00,24633170.0,-0.9806320311190155,podcast,B2B,Referral,0.45,477094.47,446.0,-24156075.53,Muy Alto,Muy Alto,Pérdida
Organized heuristic customer loyalty,2022-08-14 00:00:00+00:00,2023-08-07 00:00:00+00:00,5684480.0,-0.9624885037857466,email,B2B,Referral,0.45,213233.35,358.0,-5471246.65,Muy Alto,Muy Alto,Pérdida
Implemented radical array,2022-08-09 00:00:00+00:00,2024-02-11 00:00:00+00:00,50192710.0,-0.9884577431662885,email,B2B,organic,0.13,579337.15,551.0,-49613372.85,Muy Alto,Muy Alto,Pérdida
Reactive even-keeled hardware,2023-04-20 00:00:00+00:00,2024-06-24 00:00:00+00:00,86585560.0,-0.9960323307951118,email,B2B,organic,0.94,343542.86,431.0,-86242017.14,Muy Alto,Muy Alto,Pérdida
Implemented logistical architecture,2023-07-20 00:00:00+00:00,2024-04-06 00:00:00+00:00,15386790.0,-0.9367299930654802,webinar,B2B,organic,0.98,973522.31,261.0,-14413267.69,Muy Alto,Muy Alto,Pérdida
Team-oriented intermediate matrices,2023-05-31 00:00:00+00:00,2024-01-04 00:00:00+00:00,56098870.0,-0.9876300283766857,webinar,B2C,organic,0.53,693941.43,218.0,-55404928.57,Muy Alto,Muy Alto,Pérdida
Operative optimizing firmware,2023-04-06 00:00:00+00:00,2024-06-20 00:00:00+00:00,86427370.0,-0.9928801955908181,webinar,B2B,organic,0.69,615345.97,441.0,-85812024.03,Muy Alto,Muy Alto,Pérdida
Cloned system-worthy project,2023-05-11 00:00:00+00:00,2023-11-30 00:00:00+00:00,12214820.0,-0.9546823014993263,email,B2B,organic,0.46,553547.53,203.0,-11661272.47,Muy Alto,Muy Alto,Pérdida
Versatile regional capability,2022-09-26 00:00:00+00:00,2023-09-19 00:00:00+00:00,83088320.0,-0.9932050631183781,email,B2C,paid,0.8,564579.89,358.0,-82523740.11,Muy Alto,Muy Alto,Pérdida
De-engineered static standardization,2022-11-22 00:00:00+00:00,2023-10-21 00:00:00+00:00,8017650.0,-0.9969818325818662,email,B2C,promotion,0.11,24198.61,333.0,-7993451.39,Muy Alto,Bajo,Pérdida
Total bi-directional attitude,2023-04-25 00:00:00+00:00,2024-06-12 00:00:00+00:00,11441680.0,-0.9273699413023262,podcast,B2B,promotion,0.39,831009.89,414.0,-10610670.11,Muy Alto,Muy Alto,Pérdida
Progressive non-volatile service-desk,2022-09-20 00:00:00+00:00,2024-06-10 00:00:00+00:00,48365230.0,-0.9929668950194178,webinar,B2C,organic,0.67,340157.74,629.0,-48025072.26,Muy Alto,Muy Alto,Pérdida
Business-focused needs-based synergy,2023-06-20 00:00:00+00:00,2023-09-12 00:00:00+00:00,86182780.0,-0.9911623794219682,webinar,B2B,promotion,0.12,761650.71,84.0,-85421129.29,Muy Alto,Muy Alto,Pérdida
Optional holistic Graphical User Interface,2023-04-15 00:00:00+00:00,2024-06-10 00:00:00+00:00,87937870.0,-0.9978799875412039,social media,B2B,promotion,0.96,186429.38,422.0,-87751440.62,Muy Alto,Alto,Pérdida
Grass-roots bottom-line strategy,2023-04-23 00:00:00+00:00,2023-08-09 00:00:00+00:00,13932940.0,-0.9470763672275916,webinar,B2C,promotion,0.21,737381.8,108.0,-13195558.2,Muy Alto,Muy Alto,Pérdida
Quality-focused fault-tolerant secured line,2023-02-01 00:00:00+00:00,2023-08-02 00:00:00+00:00,832430.0,0.052332904868877844,webinar,B2C,promotion,0.76,875993.48,182.0,43563.47999999998,Muy Alto,Muy Alto,Bajo
Secured solution-oriented application,2022-09-12 00:00:00+00:00,2024-02-22 00:00:00+00:00,10216930.0,-0.9414964779048108,social media,B2B,organic,0.12,597726.39,528.0,-9619203.61,Muy Alto,Muy Alto,Pérdida
Multi-tiered executive task-force,2023-02-18 00:00:00+00:00,2024-03-24 00:00:00+00:00,73598130.0,-0.9930906607273853,email,B2C,promotion,0.45,508514.45,400.0,-73089615.55,Muy Alto,Muy Alto,Pérdida
Focused empowering superstructure,2023-02-05 00:00:00+00:00,2024-05-26 00:00:00+00:00,39103330.0,-0.9871317542521315,webinar,B2C,promotion,0.55,503191.26,476.0,-38600138.74,Muy Alto,Muy Alto,Pérdida
Reverse-engineered motivating algorithm,2023-01-28 00:00:00+00:00,2024-03-23 00:00:00+00:00,5833990.0,-0.9688335941611145,webinar,B2C,promotion,0.65,181824.5,420.0,-5652165.5,Muy Alto,Alto,Pérdida
Configurable attitude-oriented throughput,2023-01-14 00:00:00+00:00,2024-07-17 00:00:00+00:00,60899960.0,-0.9915941356940137,podcast,B2C,promotion,0.3,511916.8,550.0,-60388043.2,Muy Alto,Muy Alto,Pérdida
Expanded neutral extranet,2023-06-16 00:00:00+00:00,2023-12-07 00:00:00+00:00,40596830.0,-0.9804315967527514,podcast,B2B,promotion,0.22,794415.14,174.0,-39802414.86,Muy Alto,Muy Alto,Pérdida
Reduced attitude-oriented task-force,2022-12-03 00:00:00+00:00,2023-12-24 00:00:00+00:00,25337540.0,-0.9775413260324404,social media,B2C,promotion,0.17,569047.55,386.0,-24768492.45,Muy Alto,Muy Alto,Pérdida
Focused logistical projection,2022-09-15 00:00:00+00:00,2023-10-18 00:00:00+00:00,93064340.0,-0.9915796715476626,webinar,B2C,promotion,0.6,783632.31,398.0,-92280707.69,Muy Alto,Muy Alto,Pérdida
Proactive asymmetric time-frame,2023-01-15 00:00:00+00:00,2024-03-24 00:00:00+00:00,75609640.0,-0.9923370571530298,webinar,B2C,promotion,0.84,579392.35,434.0,-75030247.65,Muy Alto,Muy Alto,Pérdida
Inverse systematic productivity,2023-05-08 00:00:00+00:00,2024-07-20 00:00:00+00:00,21939980.0,-0.9976279686672458,email,B2C,promotion,0.55,52042.32,439.0,-21887937.68,Muy Alto,Medio,Pérdida
Optional coherent moratorium,2022-09-17 00:00:00+00:00,2023-11-24 00:00:00+00:00,89036760.0,-0.9896999292202456,podcast,B2B,organic,0.44,917084.93,433.0,-88119675.07,Muy Alto,Muy Alto,Pérdida
Expanded upward-trending conglomeration,2023-02-04 00:00:00+00:00,2024-06-01 00:00:00+00:00,3112670.0,-0.7108796499468302,podcast,B2C,organic,0.37,899936.24,483.0,-2212733.76,Muy Alto,Muy Alto,Pérdida
Compatible clear-thinking array,2022-08-17 00:00:00+00:00,2024-04-21 00:00:00+00:00,51825620.0,-0.9828049192657995,webinar,B2B,promotion,0.49,891145.72,613.0,-50934474.28,Muy Alto,Muy Alto,Pérdida
Universal 4thgeneration framework,2023-04-25 00:00:00+00:00,2023-12-22 00:00:00+00:00,7151690.0,-0.8801617547740463,email,B2C,organic,0.72,857045.98,241.0,-6294644.02,Muy Alto,Muy Alto,Pérdida
Persevering motivating benchmark,2023-07-02 00:00:00+00:00,2023-09-18 00:00:00+00:00,95735110.0,-0.996144536105928,social media,B2C,promotion,0.24,369103.26,78.0,-95366006.74,Muy Alto,Muy Alto,Pérdida
Object-based content-based ability,2022-10-12 00:00:00+00:00,2023-12-20 00:00:00+00:00,26262290.0,-0.9841639438144959,webinar,B2C,organic,0.77,415891.1,434.0,-25846398.9,Muy Alto,Muy Alto,Pérdida
Innovative logistical interface,2023-03-05 00:00:00+00:00,2023-10-25 00:00:00+00:00,99579390.0,-0.992386763566236,social media,B2C,organic,0.28,758121.44,234.0,-98821268.56,Muy Alto,Muy Alto,Pérdida
De-engineered impactful policy,2022-09-04 00:00:00+00:00,2024-06-11 00:00:00+00:00,35965370.0,-0.9840305924838254,podcast,B2C,paid,0.77,574345.65,646.0,-35391024.35,Muy Alto,Muy Alto,Pérdida
Integrated contextually-based parallelism,2022-08-19 00:00:00+00:00,2024-06-02 00:00:00+00:00,47201380.0,-0.9914705089130869,webinar,B2C,organic,0.67,402603.75,653.0,-46798776.25,Muy Alto,Muy Alto,Pérdida
Innovative mission-critical firmware,2023-04-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,6640120.0,-0.9368417528598881,email,B2C,promotion,0.91,419378.34,153.0,-6220741.66,Muy Alto,Muy Alto,Pérdida
Advanced clear-thinking Graphical User Interface,2023-01-21 00:00:00+00:00,2024-05-19 00:00:00+00:00,69533110.0,-0.9886196847803874,webinar,B2C,promotion,0.59,791308.71,484.0,-68741801.29,Muy Alto,Muy Alto,Pérdida
Reactive tangible access,2022-09-09 00:00:00+00:00,2024-05-14 00:00:00+00:00,73328310.0,-0.997959348033522,webinar,B2B,organic,0.92,149637.56,613.0,-73178672.44,Muy Alto,Alto,Pérdida
Versatile systemic challenge,2023-02-02 00:00:00+00:00,2023-12-28 00:00:00+00:00,5003680.0,-0.8844152383845489,social media,B2B,promotion,0.45,578349.16,329.0,-4425330.84,Muy Alto,Muy Alto,Pérdida
Switchable value-added portal,2022-09-10 00:00:00+00:00,2023-09-16 00:00:00+00:00,24555690.0,-0.9779166254338607,email,B2B,Referral,0.19,542272.5,371.0,-24013417.5,Muy Alto,Muy Alto,Pérdida
Up-sized well-modulated support,2022-09-11 00:00:00+00:00,2024-06-06 00:00:00+00:00,83793280.0,-0.988930785499744,webinar,B2C,paid,0.97,927525.79,634.0,-82865754.21,Muy Alto,Muy Alto,Pérdida
Secured asymmetric focus group,2023-03-17 00:00:00+00:00,2023-10-05 00:00:00+00:00,20492320.0,-0.9856918328427431,social media,B2C,paid,0.43,293207.54,202.0,-20199112.46,Muy Alto,Muy Alto,Pérdida
Down-sized 6thgeneration methodology,2023-05-26 00:00:00+00:00,2023-12-14 00:00:00+00:00,84057890.0,-0.9931607300635313,podcast,B2B,paid,0.69,574894.6,202.0,-83482995.4,Muy Alto,Muy Alto,Pérdida
Upgradable next generation knowledge user,2023-02-14 00:00:00+00:00,2023-09-01 00:00:00+00:00,4402170.0,-0.939017257398056,webinar,B2B,promotion,0.71,268456.4,199.0,-4133713.6,Muy Alto,Muy Alto,Pérdida
Reverse-engineered regional data-warehouse,2022-11-10 00:00:00+00:00,2024-05-06 00:00:00+00:00,72633750.0,-0.9993664620097408,email,B2C,Referral,0.19,46016.24,543.0,-72587733.76,Muy Alto,Bajo,Pérdida
Implemented 4thgeneration open system,2022-12-30 00:00:00+00:00,2024-05-12 00:00:00+00:00,4210360.0,-0.8125640111534405,webinar,B2C,organic,0.84,789172.99,499.0,-3421187.01,Muy Alto,Muy Alto,Pérdida
Progressive motivating array,2023-02-18 00:00:00+00:00,2024-01-18 00:00:00+00:00,30951130.0,-0.9813698423934765,email,B2C,Referral,0.25,576624.43,334.0,-30374505.57,Muy Alto,Muy Alto,Pérdida
Visionary client-driven pricing structure,2022-09-11 00:00:00+00:00,2024-07-29 00:00:00+00:00,4675430.0,-0.8627111944783687,social media,B2B,paid,0.5,641884.2,687.0,-4033545.8,Muy Alto,Muy Alto,Pérdida
Pre-emptive mission-critical matrices,2022-08-30 00:00:00+00:00,2023-11-19 00:00:00+00:00,5534200.0,-0.9366197661812006,email,B2C,organic,0.9,350758.89,446.0,-5183441.11,Muy Alto,Muy Alto,Pérdida
Triple-buffered high-level neural-net,2022-11-01 00:00:00+00:00,2024-06-05 00:00:00+00:00,83667240.0,-0.9944956413047688,social media,B2B,organic,0.0,460534.5,582.0,-83206705.5,Muy Alto,Muy Alto,Pérdida
Managed actuating open architecture,2022-12-30 00:00:00+00:00,2023-11-02 00:00:00+00:00,69912370.0,-0.9953482769930414,email,B2C,promotion,0.24,325212.98,307.0,-69587157.02,Muy Alto,Muy Alto,Pérdida
Visionary composite task-force,2022-10-22 00:00:00+00:00,2024-07-30 00:00:00+00:00,68203640.0,-0.9863399136761616,email,B2B,organic,0.56,931667.61,647.0,-67271972.39,Muy Alto,Muy Alto,Pérdida
Ergonomic fresh-thinking customer loyalty,2022-08-28 00:00:00+00:00,2024-05-20 00:00:00+00:00,53848510.0,-0.9825327946864268,email,B2B,organic,0.98,940582.98,631.0,-52907927.02,Muy Alto,Muy Alto,Pérdida
Enterprise-wide didactic instruction set,2022-11-11 00:00:00+00:00,2023-10-05 00:00:00+00:00,233930.0,-0.15400098320010264,social media,B2B,organic,0.73,197904.55,328.0,-36025.45000000001,Muy Alto,Alto,Pérdida
Decentralized client-driven adapter,2023-01-08 00:00:00+00:00,2024-03-18 00:00:00+00:00,85162210.0,-0.9935676309950152,webinar,B2C,promotion,0.9,547794.76,435.0,-84614415.24,Muy Alto,Muy Alto,Pérdida
Cross-platform transitional interface,2022-08-05 00:00:00+00:00,2023-09-23 00:00:00+00:00,57412530.0,-0.9905894079219293,webinar,B2C,paid,0.2,540285.9,414.0,-56872244.1,Muy Alto,Muy Alto,Pérdida
Universal transitional moderator,2023-05-04 00:00:00+00:00,2024-07-22 00:00:00+00:00,17051210.0,-0.9664213566075369,social media,B2B,promotion,0.22,572556.5,445.0,-16478653.5,Muy Alto,Muy Alto,Pérdida
Universal composite open system,2023-03-02 00:00:00+00:00,2024-01-13 00:00:00+00:00,20606520.0,-0.9831645765514994,webinar,B2B,organic,0.42,346919.49,317.0,-20259600.51,Muy Alto,Muy Alto,Pérdida
Public-key human-resource product,2022-11-11 00:00:00+00:00,2024-07-23 00:00:00+00:00,18637270.0,-0.994347141507313,podcast,B2B,paid,0.16,105353.85,620.0,-18531916.15,Muy Alto,Alto,Pérdida
Secured background encryption,2022-09-22 00:00:00+00:00,2023-12-18 00:00:00+00:00,57858790.0,-0.9869385659465052,email,B2B,Referral,0.16,755718.77,452.0,-57103071.23,Muy Alto,Muy Alto,Pérdida
Implemented content-based contingency,2023-07-18 00:00:00+00:00,2023-09-05 00:00:00+00:00,9933820.0,-0.9711166671028869,email,B2C,promotion,0.35,286921.83,49.0,-9646898.17,Muy Alto,Muy Alto,Pérdida
Open-architected responsive array,2022-12-24 00:00:00+00:00,2023-12-10 00:00:00+00:00,55733120.0,-0.997338550219331,social media,B2C,promotion,0.31,148330.9,351.0,-55584789.1,Muy Alto,Alto,Pérdida
Reverse-engineered client-server neural-net,2023-01-19 00:00:00+00:00,2024-02-17 00:00:00+00:00,3854950.0,-0.9419247201649827,social media,B2B,promotion,0.34,223877.3,394.0,-3631072.7,Muy Alto,Muy Alto,Pérdida
Networked upward-trending forecast,2023-07-06 00:00:00+00:00,2024-01-23 00:00:00+00:00,43185330.0,-0.9787333041104468,email,B2B,Referral,0.72,918409.28,201.0,-42266920.72,Muy Alto,Muy Alto,Pérdida
Multi-layered optimal pricing structure,2023-01-28 00:00:00+00:00,2023-11-21 00:00:00+00:00,35728110.0,-0.9844176159892029,webinar,B2C,organic,0.97,556729.13,297.0,-35171380.87,Muy Alto,Muy Alto,Pérdida
Persistent stable leverage,2023-01-15 00:00:00+00:00,2023-10-04 00:00:00+00:00,70220820.0,-0.9987222610046422,social media,B2B,paid,0.33,89723.88,262.0,-70131096.12,Muy Alto,Medio,Pérdida
Focused stable analyzer,2023-06-28 00:00:00+00:00,2024-06-06 00:00:00+00:00,39506880.0,-0.9809294664625503,webinar,B2C,organic,0.81,753417.28,344.0,-38753462.72,Muy Alto,Muy Alto,Pérdida
Networked exuding instruction set,2022-09-11 00:00:00+00:00,2024-02-27 00:00:00+00:00,9397120.0,-0.9752975220067425,podcast,B2C,promotion,0.29,232132.15,534.0,-9164987.85,Muy Alto,Muy Alto,Pérdida
Multi-layered intermediate conglomeration,2022-08-30 00:00:00+00:00,2024-04-17 00:00:00+00:00,51220790.0,-0.9846794971338787,webinar,B2C,Referral,0.13,784728.26,596.0,-50436061.74,Muy Alto,Muy Alto,Pérdida
Visionary 24hour circuit,2022-08-26 00:00:00+00:00,2024-06-21 00:00:00+00:00,88113950.0,-0.9940048749375098,email,B2B,paid,0.49,528254.15,665.0,-87585695.85,Muy Alto,Muy Alto,Pérdida
Optional even-keeled functionalities,2023-01-01 00:00:00+00:00,2023-08-23 00:00:00+00:00,62829720.0,-0.9959610561689595,webinar,B2C,Referral,0.62,253765.71,234.0,-62575954.29,Muy Alto,Muy Alto,Pérdida
De-engineered systematic conglomeration,2023-05-02 00:00:00+00:00,2023-12-26 00:00:00+00:00,79350420.0,-0.995805090634681,webinar,B2C,organic,0.57,332867.82,238.0,-79017552.18,Muy Alto,Muy Alto,Pérdida
Extended 24hour contingency,2023-07-07 00:00:00+00:00,2023-08-18 00:00:00+00:00,69815820.0,-0.9999597439376919,podcast,B2C,organic,0.27,2810.51,42.0,-69813009.49,Muy Alto,Muy Bajo,Pérdida
User-centric clear-thinking interface,2022-08-28 00:00:00+00:00,2024-05-27 00:00:00+00:00,2920680.0,-0.7848527945546927,social media,B2C,Referral,0.34,628376.14,638.0,-2292303.86,Muy Alto,Muy Alto,Pérdida
Programmable optimal capability,2023-06-06 00:00:00+00:00,2024-02-27 00:00:00+00:00,5916000.0,-0.936409700811359,email,B2B,organic,0.69,376200.21,266.0,-5539799.79,Muy Alto,Muy Alto,Pérdida
Optimized zero administration approach,2023-04-07 00:00:00+00:00,2023-11-13 00:00:00+00:00,17097490.0,-0.977865307129877,email,B2B,Referral,0.82,378447.69,220.0,-16719042.31,Muy Alto,Muy Alto,Pérdida
Robust directional complexity,2023-03-16 00:00:00+00:00,2024-07-27 00:00:00+00:00,31330310.0,-0.9738036527567074,email,B2B,organic,0.77,820739.68,499.0,-30509570.32,Muy Alto,Muy Alto,Pérdida
Reverse-engineered 4thgeneration analyzer,2022-12-24 00:00:00+00:00,2023-11-03 00:00:00+00:00,35539130.0,-0.9836978310949087,social media,B2C,Referral,0.68,579364.9,314.0,-34959765.1,Muy Alto,Muy Alto,Pérdida
Secured incremental moratorium,2022-08-04 00:00:00+00:00,2023-08-28 00:00:00+00:00,4379240.0,-0.9839361692896484,webinar,B2B,paid,0.81,70347.37,389.0,-4308892.63,Muy Alto,Medio,Pérdida
Universal asymmetric extranet,2023-03-07 00:00:00+00:00,2024-04-30 00:00:00+00:00,8029270.0,-0.9975716684082114,webinar,B2B,Referral,0.25,19497.73,420.0,-8009772.27,Muy Alto,Bajo,Pérdida
User-friendly next generation challenge,2023-01-27 00:00:00+00:00,2023-09-10 00:00:00+00:00,93319780.0,-0.9920890888298279,social media,B2B,promotion,0.57,738244.49,226.0,-92581535.51,Muy Alto,Muy Alto,Pérdida
Vision-oriented zero tolerance hardware,2023-01-13 00:00:00+00:00,2023-12-28 00:00:00+00:00,2553430.0,-0.9444829308028807,email,B2C,paid,0.99,141758.95,349.0,-2411671.05,Muy Alto,Alto,Pérdida
Reverse-engineered static infrastructure,2023-07-16 00:00:00+00:00,2023-08-07 00:00:00+00:00,7315350.0,-0.9777456239277683,email,B2C,Referral,0.7,162798.55,22.0,-7152551.45,Muy Alto,Alto,Pérdida
